#time	h1	h2	h3
1.9438877755511021	0.007202124483482002	0.0028066745526486065	0.0013260637763888982
1.9639278557114228	0.007318205618528645	0.002870519103938283	0.0013751094506794044
1.9839679358717435	0.0074332508115082085	0.002934409321277157	0.0014247797557372084
2.004008016032064	0.007547281467245656	0.0029983397101522613	0.001475064060803205
2.024048096192385	0.007660318458377533	0.0030623049271959763	0.0015259519921634317
2.0440881763527052	0.007772382138870946	0.0031262997763079484	0.001577433426638537
2.064128256513026	0.007883492357198403	0.003190319204875892	0.0016294984852393952
2.0841683366733466	0.00799366846917715	0.003254358300092567	0.001682137526983826
2.1042084168336674	0.0081029293504818	0.003318412285366851	0.001735341142870744
2.124248496993988	0.008211293408838157	0.003382476516826036	0.001789100150007893
2.1442885771543083	0.008318778595906925	0.003446546479907444	0.0018434055858886982
2.164328657314629	0.00842540241886456	0.0035106177860368196	0.0018982487028149661
2.1843687374749496	0.008531181951689507	0.00357468616939144	0.001953620962461571
2.2044088176352705	0.008636133846161066	0.0036387474837456532	0.00200951403057919
2.224448897795591	0.008740274342578139	0.003702797699396924	0.002065919771832342
2.244488977955912	0.008843619280205347	0.0037668329001701666	0.0021228302447682153
2.2645290581162323	0.008946184107452933	0.003830849280498403	0.0021802376969138285
2.284569138276553	0.009047983891797689	0.003894843142577934	0.002238134559998062
2.3046092184368736	0.009149033329451333	0.003958810893595952	0.0022965134452950175
2.3246492985971945	0.00924934675478265	0.004022749043028854	0.0023553671390859634
2.344689378757515	0.009348938149499875	0.004086654200009413	0.0024146885982368974
2.3647294589178354	0.009447821151599263	0.004150523070761111	0.0024744709458884347
2.3847695390781563	0.00954600906408595	0.004214352456097793	0.0025347074672553848
2.4048096192384767	0.009643514863472653	0.004278139248987165	0.00259539160553348
2.4248496993987976	0.009740351208062244	0.004341880432176364	0.002656516957909886
2.444889779559118	0.009836530446019318	0.004405573075878038	0.0027180772716753334
2.464929859719439	0.009932064623236344	0.004469214335515477	0.0027800664404354644
2.4849699398797593	0.010026965490999639	0.004532801449525177	0.002842478500418023
2.50501002004008	0.010121244513460135	0.004596331737215525	0.0029053076268745186
2.5250501002004007	0.010214912874914026	0.004659802596680014	0.002968548130573067
2.5450901803607215	0.010307981486898026	0.004723211502763604	0.0030321944543807654
2.565130260521042	0.010400460995104152	0.004786556005081127	0.0030962411699326487
2.5851703406813624	0.010492361786118322	0.0048498337260860554	0.003160682974385797
2.6052104208416833	0.01058369399398766	0.004913042359188631	0.0032255146872556383
2.6252505010020037	0.010674467506620345	0.004976179666921848	0.0032907312473330753
2.6452905811623246	0.010764691972022912	0.005039243479154446	0.0033563277096796797
2.665330661322645	0.01085437680437848	0.0051022316913491746	0.003422299242699579
2.685370741482966	0.010943531189970481	0.005165142262865747	0.0034886411252857516
2.7054108216432864	0.011032164092955547	0.005227973215306953	0.003555348744038962
2.7254509018036073	0.011120284260989434	0.005290722630906963	0.003622417590557257
2.7454909819639277	0.01120790023070985	0.005353388650960764	0.0036898432587945725
2.7655310621242486	0.011295020333079655	0.005415969474293662	0.0037576214424864984
2.785571142284569	0.011381652698594091	0.005478463355769798	0.0038257479326413817
2.8056112224448895	0.011467805262355534	0.005540868604838773	0.0038942186150954495
2.8256513026052104	0.011553485769019049	0.0056031835841193	0.003963029468129984
2.845691382765531	0.011638701777612035	0.005665406708018967	0.004032176560149016
2.8657314629258517	0.011723460666231403	0.005727536441389356	0.004101656047416186
2.885771543086172	0.011807769636620922	0.005789571298215278	0.00417146417184927
2.905811623246493	0.01189163571863236	0.0058515098403375855	0.004241597258870434
2.9258517034068134	0.011975065774572921	0.005913350676208569	0.004312051715311561
2.9458917835671343	0.012058066503442152	0.005975092459679096	0.004382824027372521
2.9659318637274548	0.012140644445060904	0.006036733888816639	0.004453910758631482
2.9859719438877756	0.012222805984095461	0.006098273704753659	0.004525308548105882
3.006012024048096	0.012304557353978882	0.0061597106905650215	0.004597014108362546
3.0260521042084165	0.012385904640733048	0.006221043670174616	0.004669024223675848
3.0460921843687374	0.012466853786693037	0.006282271507289291	0.004741335748232995
3.066132264529058	0.012547410594136945	0.006343393104360424	0.004813945604384489
3.0861723446893787	0.012627580728823288	0.006404407401571781	0.004886850780939314
3.106212424849699	0.012707369723438456	0.006465313375853408	0.004960048331503499
